,id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id
4535,4811920000000000.0,M501raolw,1445256282,桔子光,千年等一回！王桃张香李柰！伊丽莎白女王再也拒绝不了了！只能说让李柰张香王桃她们去吧,,,,,0,2,3,2022/9/9 22:32,小米9,['https://wx4.sinaimg.cn/large/5624dc5agy1h60q598691j20u01t0jxa.jpg'],,
4536,4811910000000000.0,M4ZJy8a6r,1653762335,将军赋采薇,就当贝里齐为伊丽莎白戴孝，不庆祝吧！,,,,,0,0,1,2022/9/9 21:48,OPPO A32,,,
4537,4811910000000000.0,M4ZJomZdK,6268375888,看看新闻全球眼,【俄罗斯定了！普京不出席英女王伊丽莎白葬礼】9月9日俄总统新闻秘书佩斯科夫表示，普京将不会参加英女王伊丽莎白二世的葬礼。克里姆林宫同时表示，俄罗斯极为尊重英女王伊丽莎白二世。据美国NBC报道，美国总统拜登将出席英国女王伊丽莎白二世的葬礼。英国女王伊丽莎白二世于伦敦时间9月8日去世，享年96岁。L看看新闻全球眼的微博视频,,,,,0,2,2,2022/9/9 21:47,微博视频号,,"http://f.video.weibocdn.com/o0/PhDBzGNwlx07Z5iqrElG0104120032Zy0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1662978475&ssig=UbeP4odplj&KID=unistore,video",
4538,4811910000000000.0,M4ZJgFRKQ,5975073229,梅根王妃,"前首相约翰逊今天出现在下院，称已故女王“ElizabeththeGreat”,伊丽莎白大帝。他说，几个月前录制备用节目，BBC要求他谈到女王时用过去时态（代表某人已经过世），他当场就哭了。在女王去世前的第三天，约翰逊飞往苏格兰向女王辞职，他说当时的女王仍然健谈，对政治很有热情。这应该是目前对女王最高也最独具一格的赞美了。（新首相特拉斯称女王“现代英国建立的基石”）金毛真的很有演讲天赋，不修边幅的外表下，他谈话透出的那种真诚很有穿透性，有说服力。",,,,,2,0,30,2022/9/9 21:47,iPhone客户端,,,
4539,4811910000000000.0,M4ZItk6Hf,3960956272,blue白色的水,伊丽莎白女王发现侍卫竟是丈夫菲利普亲王时表情亮了,,,,,0,0,1,2022/9/9 21:45,nova 9 精彩由我摄定,['https://wx1.sinaimg.cn/large/ec176570ly1h60oso1xsej20o60r6k1r.jpg'],,
4540,4811900000000000.0,M4ZHsoMCZ,5024168663,今今想入菲菲,九月九日忆山东兄弟，哥们九月九日决定一杯水践行一下我的期待，已经把这个东西埋进了伊丽莎白公墓。很有讲究，之前朋友住在那旁边的时候看着同人文，螺在銘在文里位于她的窗前扬掉了一个大阪人的骨灰。我也扬，扬掉之后想了想，活的没那么亮也无所谓，会燃烧完的灯泡节点电一点也不丢人；说明白一点我就是一根钨丝，我发亮，可燃烧也很疼。人会与自己过不去，但燃烧完之后，我终究会和他一样变成老芒果一个，最后变成自行车底座。我不想这样，所以前来祭拜，附送上坟墓的茱萸是那一对摇摇和卫衣羽绒服。蒽，各自安好，我明年再来看你们。,,,,,0,4,2,2022/9/9 21:43,HUAWEI P40 Pro 5G,,,
4541,4811900000000000.0,M4ZHfnAE6,7210591248,炸鸡必修课程,omg。。。。回家发现伊丽莎白二世走了真的好魔幻，昨天在学校听新闻联播，还在笑英国新任首相居然也叫伊丽莎白，没想到当晚女王就不在了老太太用一生的时间，成为了能够和君主制划等号的存在，真的不容易走好,,,,,0,0,1,2022/9/9 21:42,肖哥王哥的HarmonyOS设备,,,
4542,4811900000000000.0,M4ZGZbSBu,6164933502,无意义账户,电视台个个只提伊丽莎白闭口不谈教员?,,,,,0,0,1,2022/9/9 21:42,三星Galaxy S9+,,,
4543,4811900000000000.0,M4ZGL0WJu,2709876063,广州城堡堡主,我对伊丽莎白女王的印象并不好，这种印象在1997年开始至今，那一年，黛安娜王妃在巴黎车祸去世。,,,,,8,65,310,2022/9/9 21:41,iPhone 12 Pro Max,,,
4544,4811900000000000.0,M4ZGHubfR,1396715380,王旭明,#明夜思#今儿个白天得悉英国伊丽莎白女王去世，引发对其一生的命、爱与爱之悲和命与爱的代代传承的思考，命与命之苦、爱与爱之悲的思考，得出一个结论：老太太照单全收，一生最完美地诠释了一个字：忍！如此之忍，非常人所能也。所以，当我们看到女皇之寿、之威、之福，勿忘所有灿烂之背后的那个字：忍。其实，每个人的人生不都是这样吗？区别不仅在你没有皇之命，还在你没有忍之功。思考发出后空觉得意犹未尽，又说不清楚，于是一个白天都在脑子中转悠这事儿。看了不少评论，仍未悟出，直到一位与我年龄相仿、智慧却远超于我的老同志发来这样一段信息，方让我如梦初醒，顿觉顿悟了。他的信息是：我很好奇，也百思不得其解：受过良好教育，儿孙满堂，品种齐全，为何不早日交出权柄？难道天下的君王非得在王位上驾崩不可？权力就那么有魔性么？！问得好，其实也自问自答了。是啊，女王很了不起，大而言之为了国家利益，小而言之为了皇室名声什么的，委曲求全地忍了一辈子，这忍功的确令人尊敬。但，女王拿得起了，却就是放不下，至死，也就根本谈不上想得开了。这，也许就是这位了不起的女王之不足，之弱点，之遗憾吧。别小看拿得起，女王的大爷为爱与自由、女王的爹命短，都没有拿得起，根本就谈不上后边的了。有人说中华优秀传统文化就是儒释道精神，而懦之精神就是拿得起，佛家说法就是放得下，道家情怀就是想得开。也许，女王阁下早些时候到中国接受下中华优秀传统文化的教育，也许一生就完美、堪称伟大了。不说女王，说说我们自己吧：每一个人都努力干好自己赖以生存的那份事儿：拿得起；然后适当的时候放下，再适当的时候想开：或宅家或云游亦可吃斋念佛，完全自由了。如此一生，何必再求来世？既真善美，又洒脱自在，夫复何求？！晚安，亲爱的朋友。,,,,明夜思,5,1,14,2022/9/9 21:41,iPhone客户端,['https://wx2.sinaimg.cn/large/001wwttqly1h60opb1f64j60zk10h48g02.jpg'],,
4545,4811900000000000.0,M4ZGyA26g,2804827393,新浪天津,#我们的夜读时光#当遇见生活中的困难，期许自己当那个为了未来起身奋斗的人，而不是直接屈服于失败。——伊丽莎白。,,,,我们的夜读时光,3,0,3,2022/9/9 21:41,微博 weibo.com,['https://wx2.sinaimg.cn/large/a72e4501ly1h60l50trjzj20ic0lmgne.jpg'],,
4546,4811570000000000.0,M4R5k1R2k,1766436263,Alice詠欣,其实我不关心伊丽莎白的生死，但是她就是爆。我更希望伊犁开通求助超话，让更多人活下去，新疆近几年的治理花费了非常大的心血，希望不要被破坏。网民的同情心从来不怕被浪费，只是希望这个世界更好。疫情不要怕上热搜，雪球只会越滚越大。,,,,,0,0,1,2022/9/8 23:47,微博 weibo.com,,,
4547,4811570000000000.0,M4R5cClrU,1795084153,小果果王慕辰,#英国女王正处于医疗监护状态#一个时代马上要落幕了！但是光头查尔斯也算是终于熬出头了吧！在这里先必须恭喜查尔斯！我还没出生的时候就知道英国女王是伊丽莎白，现在人到中年了，女王还是伊丽莎白！不过在前日英国女王接待特拉斯后，身体就忽然不好了，这…不好说#微博新知博主#,,,,"英国女王正处于医疗监护状态,微博新知博主",0,2,4,2022/9/8 23:47,,,,
4548,4811570000000000.0,M4R59npX4,3431870424,卡丘皮皮皮,亲爱的伊丽莎白女王，愿天堂安好,,,,,0,2,1,2022/9/8 23:46,真我V3 5G,,,
4549,4811570000000000.0,M4R4SxRJ6,7243176747,上亿次撒娇,#英国女王正处于医疗监护状态#伊丽莎白她竟然还活着,,,,英国女王正处于医疗监护状态,0,0,0,2022/9/8 23:46,,,,
4550,4811570000000000.0,M4R4GcHL3,1731532277,露西西Axy,今天这个breakingnews画面感有点像唐顿庄园2里面维奥莱特老夫人最后的弥留之际，躺在床上，所有子女都围在床边，平静的再见。和维奥莱特有着共同点的伊丽莎白女皇也是为了使命，终其一生都在为其劳碌。,,,,,1,1,1,2022/9/8 23:45,iPhone客户端,['https://wx2.sinaimg.cn/large/673515f5gy1h5zmodxiwdj20jl0sg7gy.jpg'],,
4551,4811570000000000.0,M4R4elE07,3563517932,鞋都看到你了,可能因为女王都叫伊丽莎白，我感觉她活了几百岁了。,,,,,0,0,0,2022/9/8 23:44,iPhone客户端,,,
4552,4811570000000000.0,M4R3pAugR,2316590645,幻幻和她的妙蛙理想国,补辉夜大小姐剧场版，惊现baby伊丽莎白啊啊啊啊啊啊啊！！！！太可爱了真的太可爱了doll感十足，我要和辉夜大小姐结婚呜呜呜呜呜！！！！还背了个兔熊,,,,,0,2,0,2022/9/8 23:42,顶呱呱幻iPhone 12 Pro,"['https://wx3.sinaimg.cn/large/8a145e35gy1h5zmhgk90wj21400u00v6.jpg', 'https://wx1.sinaimg.cn/large/8a145e35gy1h5zmhgxt6wj21400u0mz4.jpg', 'https://wx1.sinaimg.cn/large/8a145e35gy1h5zmk1c4icj21400u076m.jpg', 'https://wx3.sinaimg.cn/large/8a145e35gy1h5zmk1rv2mj21400u0ad0.jpg']",,
4553,4811570000000000.0,M4R3mlzE6,6486930715,脱欧入亚卡菊轮,#英国首相对白金汉宫消息深感关切#就是你害的！见你之前女王屁事没有！见完你就出事！你到底对女王做了什么？说好了Girlshelpgirls！伊丽莎白为什么要为难伊丽莎白？,,,,英国首相对白金汉宫消息深感关切,42,34,374,2022/9/8 23:42,vivo X80,['https://wx3.sinaimg.cn/large/00750v0Lgy1h5zmkk7y4xj30xc0m8gon.jpg'],,
4554,4811570000000000.0,M4R2InCSs,1832527363,吐槽小天才,看伊丽莎白女王从一岁到90岁的容貌变迁，一个活着的历史，一个时代的见证者一个超女！！#英国女王去世##英国女王正处于医疗监护状态#L吐槽小天才的微博视频,,,,"英国女王去世,英国女王正处于医疗监护状态",844,1179,3182,2022/9/8 23:40,微博视频号,,"http://f.video.weibocdn.com/u0/YyISkUmdgx07Z3PhMy8w01041200jo9e0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1662978486&ssig=BKOOtdGy%2FS&KID=unistore,video",
4555,4811770000000000.0,M4Wdht2b7,3664866967,苦苦赛艇,人在英联邦国家，这里念国名会冠以伊丽莎白女王，承认女王为元首，但这之后叫法改成查尔斯国王想想就别扭，精神洁癖怪难受的，感觉脏了,,,,,0,0,14,2022/9/9 12:50,微博轻享版,,,
4556,4811770000000000.0,M4Wd5pu13,2607746875,快乐少女阿葱,或许伊丽莎白女王对查尔斯王子的最后一句话：不让卡米拉戴孝……,,,,,0,2,1,2022/9/9 12:50,iQOO Neo6 强悍操控,['https://wx2.sinaimg.cn/large/9b6f0f3bly1h609cbhigvj208c05vglk.jpg'],,
4557,4811770000000000.0,M4WcX6YRC,7397182448,黎穆子,刚拿上手机就看到了伊丽莎白去世我天,,,,,0,0,0,2022/9/9 12:49,华为手机,,,
4558,4811770000000000.0,M4WcPFggo,1709405635,邱震海,【特拉斯刚上任，英女王突然去世，英联邦会解体吗？普京为何哀悼？】今天跟大家相对比较系统全面的来评价一下伊丽莎白女王，她的这个时代以及她领导下的英国、以及未来英国和世界的走向。#微博新知博主##鸿儒计划##英国女王去世#L邱震海的微博视频,,,,"微博新知博主,鸿儒计划,英国女王去世",45,56,258,2022/9/9 12:49,微博视频号,,"http://f.video.weibocdn.com/o0/b8vEsBcJlx07Z4Hrv60E01041205d9Rd0E020.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1662978498&ssig=d3vm3hgYGO&KID=unistore,video",
4559,4811770000000000.0,M4Wcf4bPn,6337599916,对象为null的野指针,乐今天只能缅怀伊丽莎白?缅怀另一个就过不了审真有意思,,,,,0,0,0,2022/9/9 12:48,魅族16T大屏娱乐旗舰,,,
4560,4811770000000000.0,M4Wca665F,6065831829,产地星球,【#盖茨等科技巨头悼念英国女王#】#英国女王去世#当地时间9月8日，英国女王伊丽莎白二世去世，享年96岁。贝索斯、库克、盖茨、皮查伊等发文悼念。库克表示，“没有什么比献身于为他人服务更崇高的，愿她安息”；比尔·盖茨写道，“我很荣幸能见过伊丽莎白女王陛下，听闻她的去世我非常难过。”L老板联播的微博视频,,,,"盖茨等科技巨头悼念英国女王,英国女王去世",0,0,1,2022/9/9 12:47,Android,,"http://f.video.weibocdn.com/o0/wfrlHFf3lx07Z4BuDIAM0104120087vE0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1662978498&ssig=7fV07F8vL%2B&KID=unistore,video",
4561,4811770000000000.0,M4Wc55Pj8,6017283028,一见读书BooksAlive,【#盖茨等科技巨头悼念英国女王#】#英国女王去世#当地时间9月8日，英国女王伊丽莎白二世去世，享年96岁。贝索斯、库克、盖茨、皮查伊等发文悼念。库克表示，“没有什么比献身于为他人服务更崇高的，愿她安息”；比尔·盖茨写道，“我很荣幸能见过伊丽莎白女王陛下，听闻她的去世我非常难过。”L老板联播的微博视频,,,,"盖茨等科技巨头悼念英国女王,英国女王去世",0,0,1,2022/9/9 12:47,Android,,"http://f.video.weibocdn.com/o0/wfrlHFf3lx07Z4BuDIAM0104120087vE0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1662978498&ssig=7fV07F8vL%2B&KID=unistore,video",
4562,4811770000000000.0,M4Wc1e9Ve,5967421723,鸭梨读书,【#盖茨等科技巨头悼念英国女王#】#英国女王去世#当地时间9月8日，英国女王伊丽莎白二世去世，享年96岁。贝索斯、库克、盖茨、皮查伊等发文悼念。库克表示，“没有什么比献身于为他人服务更崇高的，愿她安息”；比尔·盖茨写道，“我很荣幸能见过伊丽莎白女王陛下，听闻她的去世我非常难过。”L老板联播的微博视频,,,,"盖茨等科技巨头悼念英国女王,英国女王去世",0,0,2,2022/9/9 12:47,Android,,"http://f.video.weibocdn.com/o0/wfrlHFf3lx07Z4BuDIAM0104120087vE0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1662978498&ssig=7fV07F8vL%2B&KID=unistore,video",
4563,4811770000000000.0,M4Wc0hDec,7613467221,孛儿只斤铁驴子,#英国女王去世#俄乌冲突，特朗普被调查，安倍被刺杀，文在寅下野后遭举报，约翰逊辞职，戈尔巴乔夫、伊丽莎白去世，2022年国际政坛变化巨大，接下来的几个月不知道会发生什么……,,,,英国女王去世,1,0,1,2022/9/9 12:47,嘴强王者的Android,,,
4564,4811760000000000.0,M4VP4qpyh,7399547176,新建筑师德先生,伊丽莎白女王是值得全世界尊敬和纪念的姥姥。她谦虚宁静，高雅和蔼，阅尽世事沧桑而积极乐观。世界又有几人能做到如此豁达恬静。女王是文明世界的女神。,,,,,0,2,0,2022/9/9 11:50,HUAWEI Mate 30 5G,,,
4565,4811760000000000.0,M4VP4ocBi,7622722318,uuuuuuuUNVRs,今天是教员去世46周年结果一群孝子都在缅怀伊丽莎白什么魔怔人。。,,,,,0,5,9,2022/9/9 11:50,微博轻享版,,,
4566,4811760000000000.0,M4VP1bvc5,6316051471,不如波德莱尔一行诗,W.E.男主原型就是伊丽莎白她伯父？,,,,,0,0,0,2022/9/9 11:50,iPhone客户端,,,
4567,4811760000000000.0,M4VOWEUET,6058230142,The_Fox_Capital,【Beosin：BNBChain上Elizabeth代币存在Scam风险】#DYOR#MarsBit消息，据BeosinEagleEye平台监测显示，Elizabeth代币（0x9dC18F8a7BbD6d45088204E214B079428281753d）存在Scam风险。Beosin安全团队分析发现Elizabeth代币借伊丽莎白女王事件热度进行发币，而在代币合约的transfer函数中设置后门:普通地址收到转账之后，收款地址就会给0xf6eB267701A5d89e2F48f66A457084cbe88167f2这个地址最大授权值。该代币在PancakePair中流动性代币数量只占了流通量的8‰，且项目方手里有大量的Token，有随时rugpull或慢慢掏空池子的风险。Beosin安全团队将持续跟踪。,,,,DYOR,0,0,0,2022/9/9 11:50,微博 weibo.com,,,
4568,4811760000000000.0,M4VOU3Pd3,2515067111,他境之月,1986年10月14日，伊丽莎白女王游览长城。#英国女王伊丽莎白二世逝世#,,,,英国女王伊丽莎白二世逝世,0,0,0,2022/9/9 11:50,新版微博 weibo.com,['https://wx4.sinaimg.cn/large/95e8e0e7gy1h607kkt6u8j20kg0uo4d2.jpg'],,
4569,4811760000000000.0,M4VOSCgSH,2557366482,辉戈世界2012,“上树是公主，下树是女王”的传奇人生:1952年2月6日，年仅26岁的伊丽莎白在非洲访问肯尼亚期间，突闻父亲英王乔治六世去世的噩耗，以及自己即将加冕为王的消息。得知即将继任时，她正住在肯尼亚的一个树上旅馆中，这段故事被赋予了傳奇人生。2022年2月20日，现年96岁的伊丽莎白二世新冠检测结果呈阳性。她曾表示，新冠病毒令她“精疲力尽”。,,昆明·云南大学,,,1,8,5,2022/9/9 11:50,华为Mate Xs 2 典藏版,"['https://wx1.sinaimg.cn/large/986e50d2gy1h607mbhhxyj20u00jajrz.jpg', 'https://wx4.sinaimg.cn/large/986e50d2gy1h607mbwoekj20i50j5wf0.jpg', 'https://wx4.sinaimg.cn/large/986e50d2gy1h607mcekxlj20hs0logml.jpg', 'https://wx4.sinaimg.cn/large/986e50d2gy1h607mcwcw7j20jb0jeq3n.jpg', 'https://wx4.sinaimg.cn/large/986e50d2gy1h607mdozevj20rs0ktn21.jpg', 'https://wx2.sinaimg.cn/large/986e50d2gy1h607me95ifj20jh0jimxu.jpg', 'https://wx2.sinaimg.cn/large/986e50d2gy1h607mes4e2j20ku0hawfp.jpg', 'https://wx1.sinaimg.cn/large/986e50d2gy1h607mf80ljj20n10g274y.jpg', 'https://wx4.sinaimg.cn/large/986e50d2gy1h607mfs0cuj20lh0lfdh9.jpg']",,
4570,4811760000000000.0,M4VORpdHW,1751789332,无锡都市生活广播,"【#英国民众饱受通胀之苦#，专家称女王离世雪上加霜】#英国女王去世##查尔斯成为英国国王#伦敦当地时间9月8日，英国女王伊丽莎白·亚历山德拉·玛丽·温莎去世，享年96岁。“女王的长寿是很重要的品质，所以英国的王室就要比欧洲其他国家的更有全球影响力。”中国社会科学院欧洲研究所研究员赵晨接受时代财经采访时表示。伊丽莎白二世在位70年，横跨了两个世纪，比维多利亚女王在位时间多6年，是英国在位时间最长的君主。在赵晨看来，女王的存在以及形象已经成为英国王室乃至于君主制的典范与象征。据悉，英女王离世后，按照既定的程序，王储查尔斯王子会继承王位。赵晨坦言道，当前，英国民众饱受通胀之苦，欧洲能源危机加剧，整个英国乃至欧洲是在一个较为慌乱的时期，“女王的离世无疑给英国的国民信心雪上加霜”。""在这个时候，如果说查尔斯不能扮演好新国王的角色，可能会使得民众对王室产生反感的声音再度起来。""赵晨补充道。赵晨介绍，新任的首相特拉斯年轻时也曾致力于废除君主制的运动，是反对君主制的积极分子，但这位女首相不久前才从女王手上接过权杖。“这有意味的历史时刻说明，女王是英国王室乃至于君主制的典范与象征，英国君主立宪制依然葆有生命力。”（时代周报）",,,,"英国民众饱受通胀之苦,英国女王去世,查尔斯成为英国国王",1,1,2,2022/9/9 11:50,iPhone 12 Pro Max,,,
4571,4811760000000000.0,M4VONxzLk,6758886802,深蓝区块链学院,安全团队：BNBChain上Elizabeth代币存在诈骗风险据BeosinEagleEye平台监测显示，Elizabeth代币（0x9dC18F8a7BbD6d45088204E214B079428281753d）存在诈骗风险。Beosin安全团队分析发现Elizabeth代币借伊丽莎白女王事件热度进行发币，而在代币合约的transfer函数中设置后门：普通地址收到转账之后，收款地址就会给0xf6eB267701A5d89e2F48f66A457084cbe88167f2这个地址最大授权值。该代币在PancakePair中流动性代币数量只占了流通量的8‰，且项目方手里有大量的Token，有随时rugpull或慢慢掏空池子的风险。Beosin安全团队将持续跟踪。,,,,,0,0,0,2022/9/9 11:50,新版微博 weibo.com,,,
4572,4811760000000000.0,M4VOM2UR4,5324770277,Richrich_x,早上起床打开微博热搜我：英国女王伊丽莎白去世了坤哥：额...咱们欠她礼么我：,,,,,0,1,1,2022/9/9 11:50,荣耀50 5G,,,
4573,4811740000000000.0,M4VrrCRsN,5732826169,Secretplayer_,与简中社区的缅怀、尊重、感叹不同，外网社交媒体对伊丽莎白女王的去世，充斥着印度地区、西班牙语地区、爱尔兰人等等的取笑、咒骂、嘲讽,,,,,0,1,1,2022/9/9 10:52,HUAWEI Mate30 Pro 5G,,,
4574,4811740000000000.0,M4Vrs0bLY,1870309785,王贰郎,96岁伊丽莎白女王去世，她74岁的儿子查尔斯王子正式转正国王。,,,,,0,0,0,2022/9/9 10:52,微博轻享版,['https://wx3.sinaimg.cn/large/6f7aa999ly1h605yh9sukj20k00p0tdr.jpg'],,
4575,4811740000000000.0,M4VrpzSrq,5079653315,任鹏霄,#英国女王去世#女王加冕时，英国首相是在美苏间合纵连横的裱糊匠温斯顿?丘吉尔；她去世时，英国首相是跟泽连斯基表忠心的疯婆子伊丽莎白?特拉斯。,,,,英国女王去世,2,3,17,2022/9/9 10:52,夕阳武士的HarmonyOS设备,['https://wx1.sinaimg.cn/large/005xLHSbly1h605xfv8brj30hs0k9abp.jpg'],,
4576,4811740000000000.0,M4VrmkXS5,6285680181,一七七壮士,#英国女王去世#前段时间刚刚在Netflix看完《王冠》第一季到第四季，讲述了伊丽莎白女王1952年登基以来的故事，没一帧画面都绝美，历史事件也还原的比较真实，真的很值得一看，有种窥探王室秘密的感觉，也仿佛身处上个世纪的古老英国。,,,,英国女王去世,0,0,3,2022/9/9 10:52,iPhone客户端,,,
4577,4811740000000000.0,M4VrddCWD,7208371602,天宗寰宇,#英国女王去世#太子是个很矛盾的岗位。发布了头条文章：《伊丽莎白太能活了，让查尔斯情何以堪》O伊丽莎白太能活了，让查尔斯情何以堪,,,,英国女王去世,0,1,1,2022/9/9 10:52,微博 weibo.com,,,
4578,4811740000000000.0,M4Vr15EHK,1303834011,#NAME?,英国女王去世。当地时间9月8日，英国女王伊丽莎白二世在苏格兰巴尔莫勒尔城堡去世，享年96岁。这位经历了大英帝国从巅峰到衰落过程的著名女性吉祥物，在大英帝国余晖停留在地平线的最后时刻落幕，只有一声叹息。我相信，北爱尔兰、苏格兰将在未来不长的时间里从英国分裂出去。而这，不是刚被伊丽莎白二世任命的首相，誓言要成为“铁娘子”第二的极端政客特拉斯所能阻挡的。与历史的大势相比，特拉斯这种只用嘴巴、没用脑子的政客，注定将成为一个笑料。普京说的是对的，西方维护霸权不择手段，进一步催化多极世界的产生，以及单极世界被终结。个人觉得，随着西方霸权的落幕，英国将最终回归历史上欧亚大陆边缘国家的角色，成为一个又穷又没前途的岛国，直到下一次大变局的到来。不过，英国还能在下一次世界大变局中有所作为吗，几率恐怕比中亿元大彩票都难。（阿尔法军事/文）,,,,,1,1,2,2022/9/9 10:51,,"['https://wx2.sinaimg.cn/large/4db6ed9bly1h605xchp4wj20pu0azwfj.jpg', 'https://wx1.sinaimg.cn/large/4db6ed9bly1h605xcw58lj20q40hg41q.jpg', 'https://wx3.sinaimg.cn/large/4db6ed9bly1h605xdcy3vj20jg0dumz9.jpg']",,
4579,4811740000000000.0,M4Vr13sEk,3209967147,上海房多多,#查尔斯成为英国国王#英国女王伊丽莎白过世了，世界一个时代，终结掉了，从她的一生来看，她应该算是比较贤明的君主，比较受到英国和英联邦国家的尊敬，是他们国家的象征。查尔斯，也终于熬到了这一天，他等到花儿都谢了，头发都白了，整个世界都物是人非了！,,,,查尔斯成为英国国王,0,0,2,2022/9/9 10:51,vivo X80 Pro,,,
4580,4811740000000000.0,M4VqY53KG,6883345759,我养猪发自真心,伊丽莎白用了一个世纪去承受王冠的重量，我们也用了三年时间去承受新冠的重量。伦敦桥塌了是大事，普通的桥被拆了也是大事，每个人都是一座桥，每一座桥都很重要，世界上形形色色的桥，他们各自承载着依赖他们渡河的人。,,,,,144,14,1157,2022/9/9 10:51,,,,
4581,4811740000000000.0,M4VqTmmtC,6380373345,用户6380373345,#今天星期五#伊丽莎白离世，一个时代的标志走了。,,上海·中国建设银行上海双城路支行,,今天星期五,0,1,0,2022/9/9 10:51,Redmi K40S,,,
4582,4811740000000000.0,M4VqJ1Yx5,1790793240,刘万祖,英国女王伊丽莎白二世去世，享年96岁。1952年25岁的伊丽莎白公主成为女王，在位七十年见证了15位英国首相！,,,,,0,0,0,2022/9/9 10:51,HUAWEI P50,['https://wx1.sinaimg.cn/large/6abd5618ly1h605ouf4o6j20xc0m87bq.jpg'],,
4583,4811730000000000.0,M4V4eCiqs,6858485158,Magnumm,短短几分钟，老师的讲话内容从伊丽莎白跑到建筑学，现在跑到了山东打花棍?,,,,,0,0,0,2022/9/9 9:55,iPhone客户端,,,
4584,4811730000000000.0,M4V4b6SXE,6161937356,太阳系那些事儿,从大英帝国到英联邦，伊丽莎白,,,,,0,0,0,2022/9/9 9:55,微博轻享版,,,
4585,4811730000000000.0,M4V489A34,5173374690,熊孩子飞世界,活到老，干到老，享受到老9月6日那时完全看不出要挂的迹象——2022年9月6日，伊丽莎白女王在苏格兰巴尔莫勒尔堡微笑着等待伊丽莎白·特拉斯，即将任命她为英国新任首相。,,,,,0,0,0,2022/9/9 9:55,K30S 至尊纪念版,['https://wx1.sinaimg.cn/large/005E6X5gly1h604an895gj30qo13zth8.jpg'],,
4586,4811730000000000.0,M4V486hl8,1401859941,丁晓钟,今天看世界课话题：英国女王伊丽莎白去世22看世界全年365+次外刊课直播，内容非常丰富。另赠送一期共26次经济学人浓咖啡课程。上车请戳：O网页链接,,,,,0,0,9,2022/9/9 9:55,iPhone 11 Pro,['https://wx3.sinaimg.cn/large/538eaf65ly1h604ap658fj20m80ciq7j.jpg'],,
4587,4811730000000000.0,M4V47wPKs,1872005590,国际金融报,【别了，伊丽莎白女王】“女王是非常受欢迎的人物，在她统治期间，世界发生了巨大的变化。”英国媒体称，“生活中没有什么是不能改变的，但女王却是唯一不变的。”据英媒报道，预计到女王葬礼还有10天到12天时间，届时，遗体将被转至威斯敏斯特大教堂举行国葬，皇冠上的珠宝将被擦拭干净，大本钟将在当天上午9点响起。在棺椁于上午11点抵达威斯敏斯特教堂之前，全国将进入默哀。O网页链接O别了，伊丽莎白女王,,,,,0,1,3,2022/9/9 9:55,微博 weibo.com,,,
4588,4811730000000000.0,M4V40o4oh,1265722751,扮圈八哥,伊丽莎白女王一生拥有两位知己。第一位便是亨利，他就是《唐顿庄园》取景地的真正主人。另一位名为普朗克，也是一位贵族。他一开始只是王室侍卫官，女王即位后，他立刻被提拔为女王的近身副总管。女王如此提拔他也是有其深远意味的。#英国女王去世##查尔斯成为英国国王##伦敦桥塌了#,,,,"英国女王去世,查尔斯成为英国国王,伦敦桥塌了",0,0,2,2022/9/9 9:55,iPhone 7 Plus,"['https://wx4.sinaimg.cn/large/4b71657fgy1h6049vomzmj20hs0a0jsd.jpg', 'https://wx3.sinaimg.cn/large/4b71657fgy1h6049w2aojj20hs0djdgt.jpg']",,
4589,4811730000000000.0,M4V3Qnu5i,1912715061,930老友记,#拜登下令降半旗纪念英女王#【快讯！白宫：#拜登下令降半旗#纪念英国女王伊丽莎白二世】英国女王伊丽莎白二世8日在苏格兰巴尔莫勒尔堡去世，终年96岁。据美国有线电视新闻网（CNN）等多家美媒最新报道，美国总统拜登当地时间8日在白宫网站发表声明称，他已下令白宫等地降半旗，纪念英国女王伊丽莎白二世。拜登在声明中称，“为纪念女王伊丽莎白二世，根据美国宪法和法律赋予我作为美国总统的权力，我在此下令，女王葬礼当天，悬挂在白宫、所有公共建筑和场地、所有军事哨所和海军基地，以及哥伦比亚特区联邦政府所有海军舰艇、整个美国及其领土和属地上的美国国旗，应全部降半旗，直至日落。我还指示，悬挂在所有美国大使馆、公馆、领事办公室和其他海外设施，包括所有军事设施、海军舰艇和海军基地的美国国旗，都应在同样的时间内降半旗”。#930新闻眼#,,,,"拜登下令降半旗纪念英女王,拜登下令降半旗,930新闻眼",0,2,2,2022/9/9 9:54,微博 weibo.com,['https://wx3.sinaimg.cn/large/7201b735gy1h6049ykdvej20sg08f0tk.jpg'],,
